category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IND,country_IRL,country_ISR,country_SWE,country_USA,country_other,isClosed,active_days,Operating_Status
software,operating,1992,,,15.679245283018869,2005.0,2005.0,1.0,7500000.0,2005.0,2012.0,2.0,2.0,38.9338676,-77.1772604,False,False,False,False,False,False,False,False,False,True,False,1,10585,Operating
consulting,operating,1997,,,15.679245283018869,2005.0,2005.0,1.0,5100000.0,2004.0,2004.0,1.0,1.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,8760,Operating
enterprise,operating,2000,,,15.679245283018869,2010.0,2010.0,1.0,3000000.0,2012.0,2013.0,2.0,11.0,34.0522342,-118.2436849,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
software,operating,2004,,,15.679245283018869,2008.0,2008.0,1.0,1706259.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,6205,Operating
enterprise,operating,2002,,,15.679245283018869,2011.0,2012.0,2.0,8750001.0,2009.0,2012.0,2.0,12.0,37.5585465,-122.2710788,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
biotech,operating,2009,,,15.679245283018869,2013.0,2013.0,1.0,7200000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,1.352083,103.819836,False,False,False,False,False,False,False,False,False,False,True,1,4380,Operating
search,ipo,1997,2010-09-27,2011-09-29,3.0,2000.0,2000.0,1.0,5300000.0,2013.0,2013.0,3.0,29.0,55.755826,37.6172999,False,False,False,False,False,False,False,False,False,False,True,1,8760,Operating
music,operating,2010,,,15.679245283018869,2010.0,2010.0,1.0,780000.0,2012.0,2012.0,1.0,5.0,-34.6036844,-58.3815591,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
web,operating,2009,,,15.679245283018869,2010.0,2011.0,2.0,730000.0,2011.0,2011.0,1.0,1.0,46.8787176,-113.996586,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
games_video,operating,2008,,,15.679245283018869,2011.0,2012.0,2.0,6000000.0,2012.0,2013.0,3.0,5.0,60.1698557,24.9383791,False,False,False,False,False,False,False,False,False,False,True,1,4745,Operating
social,operating,2007,,,15.679245283018869,2008.0,2009.0,2.0,6000000.0,2011.0,2011.0,1.0,11.0,-34.6036844,-58.3815591,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
software,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,3880803.0,2013.0,2013.0,2.0,8.0,36.7098335,-81.9773482,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
web,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.6895314,-74.1744624,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,1049997.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,52.205337,0.121817,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
news,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,612000.0,2011.0,2013.0,2.0,9.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,5000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,47.4739884,-122.2609558,False,False,False,False,False,False,False,False,False,True,False,1,8395,Operating
software,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,2650000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,7300,Operating
ecommerce,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,1043375.0,2013.0,2013.0,1.0,7.0,53.2943958,-6.1338666,False,False,False,False,False,False,True,False,False,False,False,1,4015,Operating
software,operating,2009,,,15.679245283018869,2010.0,2013.0,2.0,6000000.0,2011.0,2012.0,2.0,5.0,39.7392358,-104.990251,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
hardware,operating,2007,,,15.679245283018869,2010.0,2010.0,1.0,3000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.2528772,-71.0022705,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
enterprise,operating,2009,,,15.679245283018869,2012.0,2012.0,1.0,750000.0,2009.0,2013.0,3.0,2.0,52.3702157,4.8951679,False,False,False,False,False,False,False,False,False,False,True,1,4380,Operating
software,operating,1991,,,15.679245283018869,2005.0,2005.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,59.9342802,30.3350986,False,False,False,False,False,False,False,False,False,False,True,1,10950,Operating
web,operating,2005,,,15.679245283018869,2005.0,2005.0,1.0,2000000.0,2005.0,2005.0,1.0,1.0,34.0522342,-118.2436849,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
software,operating,1981,,,15.679245283018869,2005.0,2005.0,2.0,4000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,44.1772137,-88.0642658,False,False,False,False,False,False,False,False,False,True,False,1,14600,Operating
consulting,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,1890000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,7300,Operating
mobile,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,1500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.7477661,-73.760537,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
consulting,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,822000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,59.3293235,18.0685808,False,False,False,False,False,False,False,False,True,False,False,1,8395,Operating
education,operating,2005,,,15.679245283018869,2010.0,2010.0,1.0,2500000.0,2012.0,2012.0,1.0,11.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
hardware,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,9700000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.6084305,-75.4901833,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
hardware,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,10500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.5482697,-121.9885719,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
other,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,11000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.3218778,126.8308848,False,False,False,False,False,False,False,False,False,False,True,1,7665,Operating
software,operating,1983,,,15.679245283018869,2005.0,2005.0,1.0,4820000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,55.677069,12.513321,False,False,False,False,False,False,False,False,False,False,True,1,13870,Operating
advertising,operating,2007,,,15.679245283018869,2010.0,2011.0,2.0,11000000.0,2011.0,2011.0,2.0,5.0,35.79154,-78.7811169,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
software,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,10000000.0,2011.0,2013.0,2.0,15.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2008,,,15.679245283018869,2008.0,2013.0,2.0,3600000.0,2009.0,2009.0,1.0,3.0,35.4868032,-80.8600736,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
biotech,operating,2008,,,15.679245283018869,2010.0,2010.0,1.0,1309068.0,2010.0,2013.0,2.0,1.0,55.844295,12.4221119,False,False,False,False,False,False,False,False,False,False,True,1,4745,Operating
software,operating,2007,,,15.679245283018869,2013.0,2013.0,1.0,1800000.0,2013.0,2013.0,2.0,5.0,39.9525839,-75.1652215,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
enterprise,operating,1999,2011-08-25,2011-08-25,1.0,2012.0,2012.0,1.0,5600000.0,2012.0,2012.0,1.0,34.0,37.5629917,-122.3255254,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
biotech,ipo,2005,,,15.679245283018869,2010.0,2010.0,1.0,1500000.0,2007.0,2011.0,3.0,5.0,41.9903519,-70.9750541,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
games_video,operating,2008,,,15.679245283018869,2008.0,2008.0,1.0,4900000.0,2008.0,2008.0,2.0,1.0,39.061251154663864,-64.43542384120448,False,False,False,False,False,False,False,False,False,False,True,1,4745,Operating
advertising,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,8300000.0,2011.0,2013.0,3.0,27.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
hardware,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,1200000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.1672068,-105.1019275,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
hardware,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,1220000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,27.950575,-82.4571776,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
advertising,operating,2009,,,15.679245283018869,2010.0,2013.0,2.0,6000000.0,2013.0,2013.0,3.0,18.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
hardware,operating,2002,,,15.679245283018869,2005.0,2005.0,1.0,2250000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
hardware,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,9738117.0,2012.0,2013.0,2.0,2.0,45.4857189,-73.5956993,True,False,False,False,False,False,False,False,False,False,False,1,4015,Operating
advertising,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,11000000.0,2011.0,2012.0,2.0,10.0,37.4852152,-122.2363548,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
semiconductor,operating,2010,,,15.679245283018869,2010.0,2010.0,1.0,7032007.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,52.205337,0.121817,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
hardware,operating,2003,,,15.679245283018869,2007.0,2009.0,2.0,2184000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,6570,Operating
semiconductor,operating,2005,,,15.679245283018869,2010.0,2010.0,1.0,4100000.0,2010.0,2010.0,1.0,4.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
health,operating,2007,,,15.679245283018869,2010.0,2010.0,1.0,10000000.0,2011.0,2013.0,2.0,17.0,42.279286,-71.4161565,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
search,operating,2006,,,15.679245283018869,2009.0,2009.0,1.0,1043775.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,37.9838096,23.7275388,False,False,False,False,False,False,False,False,False,False,True,1,5475,Operating
messaging,operating,2010,,,15.679245283018869,2010.0,2012.0,2.0,10100000.0,2011.0,2013.0,2.0,4.0,34.0194543,-118.4911912,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
web,operating,2007,,,15.679245283018869,2007.0,2007.0,1.0,750000.0,2007.0,2010.0,2.0,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
mobile,operating,2009,,,15.679245283018869,2010.0,2010.0,1.0,2108749.0,2011.0,2011.0,1.0,10.0,51.444581,-0.335246,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
music,operating,2009,,,15.679245283018869,2012.0,2012.0,1.0,3000000.0,2009.0,2012.0,2.0,3.0,40.2338438,-111.6585337,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
other,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,4500000.0,2013.0,2013.0,1.0,12.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
hardware,operating,1999,,,15.679245283018869,2012.0,2012.0,1.0,3964019.0,1999.0,1999.0,1.0,9.0,32.715738,-117.1610838,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
biotech,operating,2001,,,15.679245283018869,2008.0,2012.0,2.0,10201670.0,2011.0,2011.0,1.0,1.0,38.6270025,-90.1994042,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
messaging,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,8000000.0,2011.0,2013.0,2.0,3.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
advertising,operating,2010,,,15.679245283018869,2010.0,2010.0,1.0,650000.0,2010.0,2012.0,3.0,6.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
games_video,operating,2010,,,15.679245283018869,2009.0,2009.0,1.0,1150000.0,2012.0,2012.0,1.0,2.0,35.3266743,139.1565774,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
hardware,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,4100000.0,2011.0,2013.0,3.0,10.0,37.3860517,-122.0838511,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
analytics,operating,2008,,,15.679245283018869,2011.0,2012.0,2.0,8000000.0,2011.0,2013.0,3.0,21.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
games_video,operating,2009,,,15.679245283018869,2012.0,2012.0,1.0,1200000.0,2011.0,2012.0,2.0,3.0,41.2523634,-95.9979883,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
social,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,4500000.0,2009.0,2011.0,2.0,4.0,31.223427,121.455964,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
biotech,operating,2001,,,15.679245283018869,2010.0,2013.0,2.0,5450000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
software,operating,2005,,,15.679245283018869,2010.0,2012.0,2.0,4757461.0,2010.0,2011.0,2.0,9.0,52.2545225,-2.2668382,False,False,False,False,True,False,False,False,False,False,False,1,5840,Operating
web,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,2000000.0,2012.0,2012.0,1.0,6.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
cleantech,operating,2003,,,15.679245283018869,2010.0,2010.0,1.0,8000000.0,2010.0,2010.0,1.0,17.0,43.653226,-79.3831843,True,False,False,False,False,False,False,False,False,False,False,1,6570,Operating
analytics,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,11000000.0,2012.0,2012.0,2.0,6.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2006,,,15.679245283018869,2007.0,2007.0,1.0,1265000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,40.0149856,-105.2705456,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
software,operating,1999,,,15.679245283018869,2005.0,2005.0,1.0,11000000.0,2010.0,2012.0,2.0,26.0,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
biotech,operating,2005,,,15.679245283018869,2010.0,2010.0,1.0,6500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,26.339806,-81.7786972,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
software,operating,2006,,,15.679245283018869,2008.0,2008.0,2.0,630760.0,2006.0,2006.0,1.0,3.0,59.4369608,24.7535747,False,False,False,False,False,False,False,False,False,False,True,1,5475,Operating
search,operating,2006,,,15.679245283018869,2010.0,2013.0,2.0,5165987.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,52.205337,0.121817,False,False,False,False,True,False,False,False,False,False,False,1,5475,Operating
nanotech,operating,2008,,,15.679245283018869,2010.0,2013.0,2.0,6510445.0,2010.0,2010.0,1.0,4.0,21.3069444,-157.8583333,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
social,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2011.0,2013.0,2.0,11.0,37.9340915,-122.5352539,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
semiconductor,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,11500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
semiconductor,operating,1982,,,15.679245283018869,2005.0,2005.0,1.0,10060000.0,2003.0,2003.0,1.0,5.0,37.5482697,-121.9885719,False,False,False,False,False,False,False,False,False,True,False,1,14235,Operating
web,operating,2010,,,15.679245283018869,2010.0,2010.0,1.0,673400.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,51.2194475,4.4024643,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
enterprise,operating,2005,,,15.679245283018869,2007.0,2008.0,2.0,2200000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,35.79154,-78.7811169,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
advertising,operating,2008,,,15.679245283018869,2012.0,2013.0,2.0,11000000.0,2011.0,2013.0,4.0,13.0,42.6583356,-71.1367953,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
semiconductor,operating,1997,,,15.679245283018869,2005.0,2005.0,1.0,10000000.0,2004.0,2004.0,1.0,1.0,51.5719443,-0.7769422,False,False,False,False,True,False,False,False,False,False,False,1,8760,Operating
mobile,operating,2006,,,15.679245283018869,2006.0,2007.0,2.0,3159200.0,2006.0,2006.0,1.0,2.0,41.3850639,2.1734035,False,False,True,False,False,False,False,False,False,False,False,1,5475,Operating
cleantech,operating,2001,,,15.679245283018869,2010.0,2010.0,1.0,2100000.0,2011.0,2011.0,1.0,3.0,42.3764852,-71.2356113,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
semiconductor,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,8000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,45.4215296,-75.6971931,True,False,False,False,False,False,False,False,False,False,False,1,7665,Operating
semiconductor,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,7500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.6583356,-71.1367953,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
social,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,737630.0,2012.0,2012.0,1.0,10.0,38.9624899,-77.4380485,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,1997,,,15.679245283018869,2005.0,2005.0,1.0,11000000.0,1996.0,1996.0,1.0,2.0,38.9586307,-77.3570028,False,False,False,False,False,False,False,False,False,True,False,1,8760,Operating
other,operating,2012,,,15.679245283018869,2010.6544037199126,2011.108725382932,1.0,3000000.0,2011.0,2012.0,3.0,6.0,1.352083,103.819836,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
software,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,1565000.0,2011.0,2012.0,2.0,4.0,35.9940329,-78.898619,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
semiconductor,operating,2001,,,15.679245283018869,2005.0,2013.0,2.0,5710000.0,2013.0,2013.0,1.0,4.0,45.4215296,-75.6971931,True,False,False,False,False,False,False,False,False,False,False,1,7300,Operating
semiconductor,operating,2000,,,15.679245283018869,2005.0,2011.0,2.0,2723900.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,39.061251154663864,-64.43542384120448,False,False,False,False,False,False,False,False,False,False,True,1,7665,Operating
semiconductor,operating,2005,,,15.679245283018869,2005.0,2005.0,1.0,590000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,51.0504088,13.7372621,False,True,False,False,False,False,False,False,False,False,False,1,5840,Operating
other,operating,2009,,,15.679245283018869,2009.0,2009.0,1.0,620969.0,2009.0,2011.0,3.0,2.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
software,operating,1997,,,15.679245283018869,2005.0,2005.0,1.0,10000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.3764852,-71.2356113,False,False,False,False,False,False,False,False,False,True,False,1,8760,Operating
software,operating,2002,,,15.679245283018869,2005.0,2005.0,1.0,10000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.4852152,-122.2363548,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
software,operating,2000,,,15.679245283018869,2005.0,2012.0,2.0,6270000.0,2005.0,2005.0,1.0,6.0,33.1506744,-96.8236116,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
sports,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,4200000.0,2010.0,2011.0,2.0,7.0,37.4418834,-122.1430195,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
network_hosting,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,1200000.0,2011.0,2013.0,3.0,6.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2003,,,15.679245283018869,2008.0,2008.0,1.0,3770000.0,2010.0,2010.0,2.0,8.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
network_hosting,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,10000000.0,2006.0,2006.0,1.0,2.0,45.4215296,-75.6971931,True,False,False,False,False,False,False,False,False,False,False,1,7300,Operating
software,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,8200000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
software,operating,1992,,,15.679245283018869,2005.0,2005.0,1.0,8000000.0,2004.0,2004.0,1.0,3.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,10585,Operating
software,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,7000000.0,2007.0,2007.0,1.0,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
software,operating,2001,,,15.679245283018869,2005.0,2008.0,2.0,10000000.0,2008.0,2008.0,1.0,1.0,32.068424,34.824785,False,False,False,False,False,False,False,True,False,False,False,1,7300,Operating
network_hosting,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,7000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,33.8426856,-84.4343341,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
web,operating,2007,,,15.679245283018869,2007.0,2007.0,1.0,4209381.0,2007.0,2007.0,1.0,2.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,5110,Operating
hardware,operating,2007,,,15.679245283018869,2007.0,2007.0,1.0,843351.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,55.953252,-3.188267,False,False,False,False,True,False,False,False,False,False,False,1,5110,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,6200000.0,2002.0,2002.0,1.0,6.0,41.8534822,-88.3866835,False,False,False,False,False,False,False,False,False,True,False,1,8395,Operating
software,operating,2002,,,15.679245283018869,2005.0,2005.0,1.0,6000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,42.51954,-70.8967155,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
software,operating,1999,,,15.679245283018869,2005.0,2005.0,1.0,6000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,33.6845673,-117.8265049,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
software,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,6000000.0,2005.0,2005.0,1.0,2.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
software,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,6000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,41.8239891,-71.4128343,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,6000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,25.7616798,-80.1917902,False,False,False,False,False,False,False,False,False,True,False,1,8395,Operating
software,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,5860000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,43.653226,-79.3831843,True,False,False,False,False,False,False,False,False,False,False,1,6570,Operating
education,operating,2010,,,15.679245283018869,2012.0,2013.0,2.0,2000000.0,2011.0,2013.0,3.0,5.0,32.178195,34.90761,False,False,False,False,False,False,False,True,False,False,False,1,4015,Operating
hardware,operating,2001,,,15.679245283018869,2011.0,2013.0,2.0,6250000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,6.0,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,7300,Operating
software,operating,1995,,,15.679245283018869,2005.0,2005.0,1.0,5400000.0,1997.0,1997.0,1.0,2.0,38.8338816,-104.8213634,False,False,False,False,False,False,False,False,False,True,False,1,9490,Operating
web,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,1000000.0,2010.0,2011.0,2.0,1.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,5000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
software,operating,2004,,,15.679245283018869,2005.0,2005.0,1.0,5000000.0,2004.0,2004.0,1.0,1.0,39.9205411,-105.0866504,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
web,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2010.0,2010.0,1.0,1.0,28.4594965,77.0266383,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
government,operating,2009,,,15.679245283018869,2010.0,2010.0,1.0,1200000.0,2010.0,2010.0,1.0,3.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
games_video,operating,2009,,,15.679245283018869,2010.0,2011.0,2.0,1900000.0,2010.0,2010.0,1.0,3.0,37.566535,126.9779692,False,False,False,False,False,False,False,False,False,False,True,1,4380,Operating
mobile,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,5000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.1351253,11.5819805,False,True,False,False,False,False,False,False,False,False,False,1,7665,Operating
mobile,operating,2010,,,15.679245283018869,2010.0,2012.0,2.0,750000.0,2010.0,2011.0,2.0,3.0,38.9586307,-77.3570028,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
analytics,operating,2004,,,15.679245283018869,2005.0,2012.0,2.0,5117500.0,2012.0,2012.0,1.0,8.0,37.4852152,-122.2363548,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
software,operating,2000,,,15.679245283018869,2005.0,2011.0,2.0,6199900.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
